decisionId,classe,tipoJulgamento,assuntos,competencia,relatorOriginario,dataAutuacao,dataJulgamento,numeroProcesso,inteiroTeorPath
930,RECURSO CÍVEL,Julgamento Principal,"Abono de Permanência, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CYNTIA LEITE MARQUES,08/10/2024,04/02/2025,5010630-18.2024.4.02.5102,outputs\runs\run-20260613T194355128632Z\data\decisions\930.pdf
931,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CYNTIA LEITE MARQUES,08/10/2024,11/02/2025,5079822-41.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\931.pdf
932,RECURSO CÍVEL,Embargos de Declaração,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, Repetição de Indébito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CYNTIA LEITE MARQUES,08/10/2024,25/03/2025,5079822-41.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\932.pdf
933,MANDADO DE SEGURANÇA TR CÍVEL,Julgamento Principal,"Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,VIVIANY DE PAULA ARRUDA,07/10/2024,21/02/2025,5033311-91.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\933.pdf
934,MANDADO DE SEGURANÇA TR CÍVEL,Julgamento Principal,"Híbrida (Art. 48/106), Aposentadoria por Idade (Art. 48/51), Benefícios em Espécie, DIREITO PREVIDENCIÁRIO, Nulidade - Intimação Sem Observância das Prescrições Legais, Nulidade, Atos Processuais, DIREITO PROCESSUAL CIVIL E DO TRABALHO, Cerceamento de Defesa, Nulidade, Atos Processuais, DIREITO PROCESSUAL CIVIL E DO TRABALHO, Prazo, Atos Processuais, DIREITO PROCESSUAL CIVIL E DO TRABALHO",JEF Recurso Previdenciário,MARCELO DA ROCHA ROSADO,07/10/2024,21/02/2025,5033308-39.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\934.pdf
935,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Indenização por dano moral, Responsabilidade civil, DIREITO CIVIL, Indenização por Dano Material, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR, Repetição do Indébito, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR, Descontos Indevidos, Pedidos Genéricos Relativos aos Benefícios em Espécie, DIREITO PREVIDENCIÁRIO",JEF Recurso Cível,LEONARDO MARQUES LESSA,07/10/2024,25/03/2025,5033302-32.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\935.pdf
936,RECURSO CÍVEL,Julgamento Principal,"Gratificações e Adicionais, Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,07/10/2024,12/02/2025,5079674-30.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\936.pdf
937,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Assistência Médico-Hospitalar, Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,ALESSANDRA BELFORT BUENO,07/10/2024,30/10/2024,5079642-25.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\937.pdf
938,RECURSO CÍVEL,Julgamento Principal,"Gratificação Natalina/13º salário, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO, Indenização / Terço Constitucional, Férias, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,07/10/2024,12/02/2025,5009560-15.2024.4.02.5118,outputs\runs\run-20260613T194355128632Z\data\decisions\938.pdf
939,PETIÇÃO TR CÍVEL,Julgamento Principal,"Sistema Único de Saúde (SUS), Pública, DIREITO DA SAÚDE",JEF Recurso Cível,KARLA NANCI GRANDO,07/10/2024,12/02/2025,5079570-38.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\939.pdf
940,RECURSO CÍVEL,Julgamento Principal,"Abono Pecuniário (Art. 78 Lei 8.112/1990), Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CARLOS ALEXANDRE BENJAMIN,07/10/2024,30/10/2024,5079538-33.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\940.pdf
941,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CAROLINE MEDEIROS E SILVA,07/10/2024,13/11/2024,5079485-52.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\941.pdf
942,Agravo em Pedido de Uniformização de Interpretação de Lei (TRU),,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",Turma Regional de Uniformização,FLAVIO OLIVEIRA LUCAS,07/10/2024,14/10/2024,5125004-84.2023.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\942.pdf
943,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de insumos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,CYNTIA LEITE MARQUES,07/10/2024,12/11/2024,5079450-92.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\943.pdf
944,RECURSO DE MEDIDA CAUTELAR CÍVEL,Embargos de Declaração,"Fornecimento de insumos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,CYNTIA LEITE MARQUES,07/10/2024,26/11/2024,5079450-92.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\944.pdf
945,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CYNTHIA LEITE MARQUES,07/10/2024,11/02/2025,5033219-16.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\945.pdf
946,RECURSO CÍVEL,Julgamento Principal,"Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CASSIO MURILO MONTEIRO GRANZINOLI,06/10/2024,18/03/2025,5079397-14.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\946.pdf
947,RECURSO CÍVEL,Julgamento Principal,"Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ADRIANA MENEZES DE REZENDE,06/10/2024,19/02/2025,5079392-89.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\947.pdf
948,RECURSO CÍVEL,Julgamento Principal,"PIS/PASEP, Organização Político-administrativa / Administração Pública, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO, Atualização de Conta, PIS/PASEP, Organização Político-administrativa / Administração Pública, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,KARLA NANCI GRANDO,06/10/2024,12/02/2025,5006074-64.2024.4.02.5104,outputs\runs\run-20260613T194355128632Z\data\decisions\948.pdf
949,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Tributária,KARLA NANCI GRANDO,05/10/2024,19/02/2025,5079364-24.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\949.pdf
950,RECURSO CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CYNTIA LEITE MARQUES,04/10/2024,03/12/2024,5079235-19.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\950.pdf
951,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de insumos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,KARLA NANCI GRANDO,04/10/2024,18/12/2024,5079217-95.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\951.pdf
952,MANDADO DE SEGURANÇA TR CÍVEL,Julgamento Principal,"PIS/PASEP, Organização Político-administrativa / Administração Pública, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO, Indenização por dano moral, Responsabilidade civil, DIREITO CIVIL",JEF Recurso Cível,CYNTIA LEITE MARQUES,04/10/2024,28/01/2025,5079191-97.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\952.pdf
953,RECURSO CÍVEL,Julgamento Principal,"Expedição de Certidão Positiva de Débito com Efeito de Negativa, CND/Certidão Negativa de Débito, Crédito Tributário, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ALESSANDRA BELFORT BUENO,04/10/2024,19/02/2025,5079180-68.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\953.pdf
954,RECURSO DE MEDIDA CAUTELAR CÍVEL,Embargos de Declaração,"Fornecimento de medicamentos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,LEONARDO MARQUES LESSA,04/10/2024,19/02/2025,5033156-88.2024.4.02.5001,outputs\runs\run-20260613T194355128632Z\data\decisions\954.pdf
955,RECURSO CÍVEL,Julgamento Principal,"Reajustes de Remuneração, Proventos ou Pensão, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,ADRIANA MENEZES DE REZENDE,04/10/2024,12/03/2025,5079120-95.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\955.pdf
956,RECURSO CÍVEL,Julgamento Principal,"Abono de Permanência, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,04/10/2024,19/03/2025,5002187-39.2024.4.02.5115,outputs\runs\run-20260613T194355128632Z\data\decisions\956.pdf
957,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de insumos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,KARLA NANCI GRANDO,04/10/2024,04/12/2024,5079107-96.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\957.pdf
958,RECURSO CÍVEL,Julgamento Principal,"Deficiente, Benefício Assistencial (Art. 203,V CF/88), DIREITO ASSISTENCIAL",JEF Recurso Assistencial,ANA CRISTINA FERREIRA DE MIRANDA,04/10/2024,24/02/2025,5079105-29.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\958.pdf
959,MANDADO DE SEGURANÇA TR CÍVEL,Julgamento Principal,"Fornecimento de medicamentos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,04/10/2024,27/11/2024,5079098-37.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\959.pdf
960,PETIÇÃO TR CÍVEL,Julgamento Principal,"Auxílio-Doença Previdenciário, Benefícios em Espécie, DIREITO PREVIDENCIÁRIO",JEF Recurso Previdenciário,FABIO DE SOUZA SILVA,04/10/2024,24/02/2025,5079090-60.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\960.pdf
961,Agravo em Pedido de Uniformização de Interpretação de Lei (TRU),,"Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",Turma Regional de Uniformização,FLAVIO OLIVEIRA LUCAS,04/10/2024,25/10/2024,5011958-20.2023.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\961.pdf
962,Agravo em Pedido de Uniformização de Interpretação de Lei (TRU),,"Adicional de Insalubridade, Sistema Remuneratório e Benefícios, Servidor Público Civil, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",Turma Regional de Uniformização,FLAVIO OLIVEIRA LUCAS,04/10/2024,25/10/2024,5087123-10.2022.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\962.pdf
963,RECURSO CÍVEL,Julgamento Principal,"DPVAT, Responsabilidade civil, DIREITO CIVIL",JEF Recurso Cível,CASSIO MURILO MONTEIRO GRANZINOLI,04/10/2024,11/02/2025,5007862-19.2024.4.02.5103,outputs\runs\run-20260613T194355128632Z\data\decisions\963.pdf
964,RECURSO CÍVEL,Embargos de Declaração,"DPVAT, Responsabilidade civil, DIREITO CIVIL",JEF Recurso Cível,CASSIO MURILO MONTEIRO GRANZINOLI,04/10/2024,18/03/2025,5007862-19.2024.4.02.5103,outputs\runs\run-20260613T194355128632Z\data\decisions\964.pdf
965,PETIÇÃO TR CÍVEL,Julgamento Principal,"Aposentadoria por Tempo de Contribuição (Art. 55/6), Benefícios em Espécie, DIREITO PREVIDENCIÁRIO",JEF Recurso Previdenciário,FLAVIA HEINE PEIXOTO,04/10/2024,07/11/2024,5079035-12.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\965.pdf
966,RECURSO CÍVEL,Julgamento Principal,"Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CARLOS ALEXANDRE BENJAMIN,03/10/2024,19/03/2025,5078974-54.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\966.pdf
967,RECURSO CÍVEL,Julgamento Principal,"Descontos indevidos, Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,03/10/2024,12/02/2025,5078961-55.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\967.pdf
968,RECURSO CÍVEL,Embargos de Declaração,"Descontos indevidos, Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,03/10/2024,12/03/2025,5078961-55.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\968.pdf
969,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Incidência sobre Aposentadoria, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,KARLA NANCI GRANDO,03/10/2024,12/02/2025,5078890-53.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\969.pdf
970,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Fornecimento de medicamentos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,KARLA NANCI GRANDO,03/10/2024,04/12/2024,5078854-11.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\970.pdf
971,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Incidência sobre Aposentadoria, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,MICHELLE BRANDÃO DE SOUSA PINTO,03/10/2024,18/12/2024,5078818-66.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\971.pdf
972,RECURSO CÍVEL,Julgamento Principal,"Aposentadoria por Tempo de Serviço (Art. 52/4), Benefícios em Espécie, DIREITO PREVIDENCIÁRIO, Aposentadoria Especial (Art. 57/8), Benefícios em Espécie, DIREITO PREVIDENCIÁRIO",JEF Recurso Previdenciário,MICHELE MENEZES DA CUNHA,03/10/2024,27/02/2025,5078809-07.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\972.pdf
973,RECURSO CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,MICHELLE BRANDÃO DE SOUSA PINTO,03/10/2024,27/11/2024,5078644-57.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\973.pdf
974,RECURSO CÍVEL,Julgamento Principal,"Condomínio, Propriedade, Coisas, DIREITO CIVIL",JEF Recurso Cível,CASSIO MURILO MONTEIRO GRANZINOLI,03/10/2024,18/03/2025,5006134-86.2024.4.02.5120,outputs\runs\run-20260613T194355128632Z\data\decisions\974.pdf
975,RECURSO CÍVEL,Julgamento Principal,"Indenização por dano moral, Responsabilidade civil, DIREITO CIVIL",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,03/10/2024,26/03/2025,5004338-84.2024.4.02.5112,outputs\runs\run-20260613T194355128632Z\data\decisions\975.pdf
976,RECURSO CÍVEL,Julgamento Principal,"Descontos Indevidos, Pedidos Genéricos Relativos aos Benefícios em Espécie, DIREITO PREVIDENCIÁRIO",JEF Recurso Previdenciário,CLEYDE MUNIZ DA SILVA CARVALHO,03/10/2024,18/03/2025,5078410-75.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\976.pdf
977,RECURSO CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CASSIO MURILO MONTEIRO GRANZINOLI,03/10/2024,11/03/2025,5078383-92.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\977.pdf
978,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Julgamento Principal,"Descontos indevidos, Sistema Remuneratório e Benefícios, Militar, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Cível,ALESSANDRA BELFORT BUENO,03/10/2024,18/12/2024,5010463-98.2024.4.02.5102,outputs\runs\run-20260613T194355128632Z\data\decisions\978.pdf
979,Agravo em Pedido de Uniformização de Interpretação de Lei (TRU),,"Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",Turma Regional de Uniformização,FLAVIO OLIVEIRA LUCAS,03/10/2024,07/10/2024,5006555-25.2023.4.02.5116,outputs\runs\run-20260613T194355128632Z\data\decisions\979.pdf
980,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CYNTIA LEITE MARQUES,03/10/2024,11/02/2025,5078285-10.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\980.pdf
981,MANDADO DE SEGURANÇA TR CÍVEL,Julgamento Principal,"Fornecimento de insumos, Pública, DIREITO DA SAÚDE",JEF Recurso Cível,CAROLINE MEDEIROS E SILVA,03/10/2024,11/12/2024,5078282-55.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\981.pdf
982,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CASSIO MURILO MONTEIRO GRANZINOLI,03/10/2024,28/01/2025,5078267-86.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\982.pdf
983,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ALESSANDRA BELFORT BUENO,03/10/2024,18/12/2024,5078263-49.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\983.pdf
984,RECURSO CÍVEL,Julgamento Principal,"IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,03/10/2024,25/03/2025,5078258-27.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\984.pdf
985,RECURSO CÍVEL,Julgamento Principal,"Retido na fonte, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,02/10/2024,04/02/2025,5078247-95.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\985.pdf
986,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Urbano (art. 60), Auxílio-Doença Previdenciário, Benefícios em Espécie, DIREITO PREVIDENCIÁRIO, Restabelecimento, Pedidos Genéricos Relativos aos Benefícios em Espécie, DIREITO PREVIDENCIÁRIO, Urbana (art. 42/44), Aposentadoria por Invalidez (Art. 42/7), Benefícios em Espécie, DIREITO PREVIDENCIÁRIO",JEF Recurso Previdenciário,FLAVIA HEINE PEIXOTO,02/10/2024,28/11/2024,5078238-36.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\986.pdf
987,RECURSO CÍVEL,Julgamento Principal,"Indenização por dano material, Responsabilidade civil, DIREITO CIVIL, Indenização por dano moral, Responsabilidade civil, DIREITO CIVIL",JEF Recurso Cível,CYNTIA LEITE MARQUES,02/10/2024,25/02/2025,5078236-66.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\987.pdf
988,MANDADO DE SEGURANÇA TR CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,CYNTIA LEITE MARQUES,02/10/2024,12/11/2024,5078219-30.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\988.pdf
989,RECURSO CÍVEL,Julgamento Principal,"Incidência sobre Licença-Prêmio/Abono/Indenização, IRPF/Imposto de Renda de Pessoa Física, Impostos, DIREITO TRIBUTÁRIO",JEF Recurso Tributário,ALESSANDRA BELFORT BUENO,02/10/2024,19/02/2025,5078195-02.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\989.pdf
990,RECURSO DE MEDIDA CAUTELAR CÍVEL,Julgamento Principal,"Bancários, Contratos de Consumo, DIREITO DO CONSUMIDOR",JEF Recurso Cível,CYNTIA LEITE MARQUES,02/10/2024,05/11/2024,5078178-63.2024.4.02.5101,outputs\runs\run-20260613T194355128632Z\data\decisions\990.pdf
991,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Julgamento Principal,"PIS/PASEP, Organização Político-administrativa / Administração Pública, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",JEF Cível,DANIELLA ROCHA SANTOS FERREIRA DE SOUZA MOTTA,02/10/2024,19/12/2024,5011932-58.2024.4.02.5110,outputs\runs\run-20260613T194355128632Z\data\decisions\991.pdf
